timestamp,step,mid_price,best_bid,best_ask,spread_bps,inventory,pnl,orders
2026-01-06T13:50:34.111028,45,93370.555,93370.55,93370.56,0.0010710014516633547,0.004,373.48221999999987,"[{'side': 'BUY', 'price': 93062.95, 'quantity': 0.001}, {'side': 'SELL', 'price': 93837.41, 'quantity': 0.001}]"
2026-01-06T13:50:46.692511,46,93370.555,93370.55,93370.56,0.0010710014516633547,0.004,373.48221999999987,"[{'side': 'BUY', 'price': 93062.95, 'quantity': 0.001}, {'side': 'SELL', 'price': 93837.41, 'quantity': 0.001}]"
2026-01-06T13:50:58.762529,47,93361.32500000001,93361.32,93361.33,0.001071107334301576,0.004,373.4452999999994,"[{'side': 'BUY', 'price': 93053.77, 'quantity': 0.001}, {'side': 'SELL', 'price': 93828.13, 'quantity': 0.001}]"
2026-01-06T13:51:10.996330,48,93361.32500000001,93361.32,93361.33,0.001071107334301576,0.004,373.4452999999994,"[{'side': 'BUY', 'price': 93053.77, 'quantity': 0.001}, {'side': 'SELL', 'price': 93828.13, 'quantity': 0.001}]"
2026-01-06T13:51:22.109469,49,93361.32500000001,93361.32,93361.33,0.001071107334301576,0.004,373.4452999999994,"[{'side': 'BUY', 'price': 93053.76, 'quantity': 0.001}, {'side': 'SELL', 'price': 93828.13, 'quantity': 0.001}]"
2026-01-06T13:51:34.596620,50,93361.32500000001,93361.32,93361.33,0.001071107334301576,0.004,373.4452999999994,"[{'side': 'BUY', 'price': 93053.75, 'quantity': 0.001}, {'side': 'SELL', 'price': 93828.13, 'quantity': 0.001}]"
2026-01-06T13:51:46.588148,51,93361.32500000001,93361.32,93361.33,0.001071107334301576,0.004,373.4452999999994,"[{'side': 'BUY', 'price': 93053.74, 'quantity': 0.001}, {'side': 'SELL', 'price': 93828.13, 'quantity': 0.001}]"
2026-01-06T13:51:58.659782,52,93356.63500000001,93356.63,93356.64,0.0010711611440109544,0.004,373.4265400000004,"[{'side': 'BUY', 'price': 93049.07, 'quantity': 0.001}, {'side': 'SELL', 'price': 93823.42, 'quantity': 0.001}]"
2026-01-06T13:52:10.812112,53,93322.685,93322.68,93322.69,0.001071550824894636,0.004,373.29074000000037,"[{'side': 'BUY', 'price': 93015.34, 'quantity': 0.001}, {'side': 'SELL', 'price': 93789.3, 'quantity': 0.001}]"
2026-01-06T13:52:22.518326,54,93322.685,93322.68,93322.69,0.001071550824894636,0.004,373.29074000000037,"[{'side': 'BUY', 'price': 93015.36, 'quantity': 0.001}, {'side': 'SELL', 'price': 93789.3, 'quantity': 0.001}]"
2026-01-06T13:52:34.705475,55,93307.505,93307.5,93307.51,0.0010717251516650574,0.004,373.2300200000009,"[{'side': 'BUY', 'price': 93000.27, 'quantity': 0.001}, {'side': 'SELL', 'price': 93774.04, 'quantity': 0.001}]"
2026-01-06T13:52:47.199964,56,93307.505,93307.5,93307.51,0.0010717251516650574,0.004,373.2300200000009,"[{'side': 'BUY', 'price': 93000.28, 'quantity': 0.001}, {'side': 'SELL', 'price': 93774.04, 'quantity': 0.001}]"
2026-01-06T13:52:59.075793,57,93307.505,93307.5,93307.51,0.0010717251516650574,0.004,373.2300200000009,"[{'side': 'BUY', 'price': 93000.27, 'quantity': 0.001}, {'side': 'SELL', 'price': 93774.04, 'quantity': 0.001}]"
2026-01-06T13:53:10.733250,58,93307.505,93307.5,93307.51,0.0010717251516650574,0.004,373.2300200000009,"[{'side': 'BUY', 'price': 93000.26, 'quantity': 0.001}, {'side': 'SELL', 'price': 93774.04, 'quantity': 0.001}]"
2026-01-06T13:53:23.292598,59,93333.235,93333.23,93333.24,0.001071429701254138,0.004,373.33294000000024,"[{'side': 'BUY', 'price': 93025.82, 'quantity': 0.001}, {'side': 'SELL', 'price': 93799.9, 'quantity': 0.001}]"
2026-01-06T13:53:35.428376,60,93307.495,93307.49,93307.5,0.00107172526652455,0.004,373.22998000000007,"[{'side': 'BUY', 'price': 93000.21, 'quantity': 0.001}, {'side': 'SELL', 'price': 93774.03, 'quantity': 0.001}]"
2026-01-06T13:53:48.159678,61,93307.495,93307.49,93307.5,0.00107172526652455,0.004,373.22998000000007,"[{'side': 'BUY', 'price': 93000.23, 'quantity': 0.001}, {'side': 'SELL', 'price': 93774.03, 'quantity': 0.001}]"
2026-01-06T13:54:00.354375,62,93307.495,93307.49,93307.5,0.00107172526652455,0.004,373.22998000000007,"[{'side': 'BUY', 'price': 93000.22, 'quantity': 0.001}, {'side': 'SELL', 'price': 93774.03, 'quantity': 0.001}]"
2026-01-06T13:54:12.642872,63,93318.965,93318.96,93318.97,0.0010715935388654718,0.004,373.27585999999974,"[{'side': 'BUY', 'price': 93011.61, 'quantity': 0.001}, {'side': 'SELL', 'price': 93785.56, 'quantity': 0.001}]"
2026-01-06T13:54:23.709714,64,93320.89499999999,93320.89,93320.9,0.001071571376888457,0.004,373.28357999999935,"[{'side': 'BUY', 'price': 93013.5, 'quantity': 0.001}, {'side': 'SELL', 'price': 93787.5, 'quantity': 0.001}]"
2026-01-06T13:54:35.699419,65,93320.89499999999,93320.89,93320.9,0.001071571376888457,0.004,373.28357999999935,"[{'side': 'BUY', 'price': 93013.49, 'quantity': 0.001}, {'side': 'SELL', 'price': 93787.5, 'quantity': 0.001}]"
2026-01-06T13:54:47.593576,66,93320.89499999999,93320.89,93320.9,0.001071571376888457,0.004,373.28357999999935,"[{'side': 'BUY', 'price': 93013.48, 'quantity': 0.001}, {'side': 'SELL', 'price': 93787.5, 'quantity': 0.001}]"
2026-01-06T13:55:00.318492,67,93325.485,93325.48,93325.49,0.0010715186756664833,0.004,373.3019399999994,"[{'side': 'BUY', 'price': 93018.04, 'quantity': 0.001}, {'side': 'SELL', 'price': 93792.11, 'quantity': 0.001}]"
2026-01-06T13:55:11.957750,68,93325.485,93325.48,93325.49,0.0010715186756664833,0.004,373.3019399999994,"[{'side': 'BUY', 'price': 93018.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 93792.11, 'quantity': 0.001}]"
2026-01-06T13:55:23.779702,69,93355.225,93355.22,93355.23,0.0010711773224006808,0.004,373.42089999999916,"[{'side': 'BUY', 'price': 93047.57, 'quantity': 0.001}, {'side': 'SELL', 'price': 93822.0, 'quantity': 0.001}]"
2026-01-06T13:55:36.195295,70,93329.005,93329.0,93329.01,0.001071478260671622,0.004,373.3160200000002,"[{'side': 'BUY', 'price': 93021.47, 'quantity': 0.001}, {'side': 'SELL', 'price': 93795.65, 'quantity': 0.001}]"
2026-01-06T13:55:47.993510,71,93340.38500000001,93340.38,93340.39,0.0010713476267278424,0.004,373.3615399999999,"[{'side': 'BUY', 'price': 93032.8, 'quantity': 0.001}, {'side': 'SELL', 'price': 93807.09, 'quantity': 0.001}]"
2026-01-06T13:56:01.246937,72,93340.38500000001,93340.38,93340.39,0.0010713476267278424,0.004,373.3615399999999,"[{'side': 'BUY', 'price': 93032.78, 'quantity': 0.001}, {'side': 'SELL', 'price': 93807.09, 'quantity': 0.001}]"
2026-01-06T13:56:13.468716,73,93318.965,93318.96,93318.97,0.0010715935388654718,0.004,373.27585999999974,"[{'side': 'BUY', 'price': 93011.49, 'quantity': 0.001}, {'side': 'SELL', 'price': 93785.56, 'quantity': 0.001}]"
2026-01-06T13:56:25.569896,74,93306.005,93306.0,93306.01,0.0010717423808640515,0.004,373.22401999999965,"[{'side': 'BUY', 'price': 92998.62, 'quantity': 0.001}, {'side': 'SELL', 'price': 93772.53, 'quantity': 0.001}]"
2026-01-06T13:56:37.362587,75,93301.63500000001,93301.63,93301.64,0.0010717925784217296,0.004,373.2065399999992,"[{'side': 'BUY', 'price': 92994.29, 'quantity': 0.001}, {'side': 'SELL', 'price': 93768.14, 'quantity': 0.001}]"
2026-01-06T13:56:49.321793,76,93301.63500000001,93301.63,93301.64,0.0010717925784217296,0.004,373.2065399999992,"[{'side': 'BUY', 'price': 92994.28, 'quantity': 0.001}, {'side': 'SELL', 'price': 93768.14, 'quantity': 0.001}]"
2026-01-06T13:57:01.559941,77,93294.005,93294.0,93294.01,0.001071880234401054,0.004,373.1760200000008,"[{'side': 'BUY', 'price': 92986.69, 'quantity': 0.001}, {'side': 'SELL', 'price': 93760.47, 'quantity': 0.001}]"
2026-01-06T13:57:13.129404,78,93260.38500000001,93260.38,93260.39,0.0010722666429868704,0.004,373.04154000000017,"[{'side': 'BUY', 'price': 92953.29, 'quantity': 0.001}, {'side': 'SELL', 'price': 93726.69, 'quantity': 0.001}]"
2026-01-06T13:57:24.662627,79,93260.38500000001,93260.38,93260.39,0.0010722666429868704,0.004,373.04154000000017,"[{'side': 'BUY', 'price': 92953.31, 'quantity': 0.001}, {'side': 'SELL', 'price': 93726.69, 'quantity': 0.001}]"
2026-01-06T13:57:36.682435,80,93263.345,93263.34,93263.35,0.001072232612856983,0.004,373.0533799999994,"[{'side': 'BUY', 'price': 92956.25, 'quantity': 0.001}, {'side': 'SELL', 'price': 93729.66, 'quantity': 0.001}]"
2026-01-06T13:57:48.649270,81,93260.38500000001,93260.38,93260.39,0.0010722666429868704,0.004,373.04154000000017,"[{'side': 'BUY', 'price': 92953.29, 'quantity': 0.001}, {'side': 'SELL', 'price': 93726.69, 'quantity': 0.001}]"
2026-01-06T13:58:00.201795,82,93260.38500000001,93260.38,93260.39,0.0010722666429868704,0.004,373.04154000000017,"[{'side': 'BUY', 'price': 92953.29, 'quantity': 0.001}, {'side': 'SELL', 'price': 93726.69, 'quantity': 0.001}]"
2026-01-06T13:58:13.037107,83,93261.055,93261.05,93261.06,0.001072258939678659,0.004,373.04421999999977,"[{'side': 'BUY', 'price': 92953.94, 'quantity': 0.001}, {'side': 'SELL', 'price': 93727.36, 'quantity': 0.001}]"
2026-01-06T13:58:24.605421,84,93237.39499999999,93237.39,93237.4,0.0010725310370116317,0.004,372.9495800000004,"[{'side': 'BUY', 'price': 92930.43, 'quantity': 0.001}, {'side': 'SELL', 'price': 93703.58, 'quantity': 0.001}]"
2026-01-06T13:58:37.012772,85,93237.39499999999,93237.39,93237.4,0.0010725310370116317,0.004,372.9495800000004,"[{'side': 'BUY', 'price': 92930.44, 'quantity': 0.001}, {'side': 'SELL', 'price': 93703.58, 'quantity': 0.001}]"
2026-01-06T13:58:48.874761,86,93237.785,93237.78,93237.79,0.0010725265507713756,0.004,372.9511399999992,"[{'side': 'BUY', 'price': 92930.82, 'quantity': 0.001}, {'side': 'SELL', 'price': 93703.97, 'quantity': 0.001}]"
2026-01-06T13:59:01.060534,87,93237.785,93237.78,93237.79,0.0010725265507713756,0.004,372.9511399999992,"[{'side': 'BUY', 'price': 92930.81, 'quantity': 0.001}, {'side': 'SELL', 'price': 93703.97, 'quantity': 0.001}]"
2026-01-06T13:59:12.372241,88,93237.785,93237.78,93237.79,0.0010725265507713756,0.004,372.9511399999992,"[{'side': 'BUY', 'price': 92930.8, 'quantity': 0.001}, {'side': 'SELL', 'price': 93703.97, 'quantity': 0.001}]"
2026-01-06T13:59:24.244549,89,93247.695,93247.69,93247.7,0.0010724125668480394,0.004,372.9907800000001,"[{'side': 'BUY', 'price': 92940.64, 'quantity': 0.001}, {'side': 'SELL', 'price': 93713.93, 'quantity': 0.001}]"
2026-01-06T13:59:36.998806,90,93294.64499999999,93294.64,93294.65,0.0010718728813171765,0.004,373.1785799999998,"[{'side': 'BUY', 'price': 92987.28, 'quantity': 0.001}, {'side': 'SELL', 'price': 93761.12, 'quantity': 0.001}]"
2026-01-06T13:59:48.984337,91,93294.64499999999,93294.64,93294.65,0.0010718728813171765,0.004,373.1785799999998,"[{'side': 'BUY', 'price': 92987.22, 'quantity': 0.001}, {'side': 'SELL', 'price': 93761.12, 'quantity': 0.001}]"
2026-01-06T14:00:01.601854,92,93347.945,93347.94,93347.95,0.0010712608611535381,0.004,373.3917799999999,"[{'side': 'BUY', 'price': 93040.17, 'quantity': 0.001}, {'side': 'SELL', 'price': 93814.68, 'quantity': 0.001}]"
2026-01-06T14:00:13.993700,93,93296.005,93296.0,93296.01,0.0010718572563488983,0.004,373.1840200000006,"[{'side': 'BUY', 'price': 92988.5, 'quantity': 0.001}, {'side': 'SELL', 'price': 93762.48, 'quantity': 0.001}]"
2026-01-06T14:00:46.430281,95,93300.955,93300.95,93300.96,0.0010718003914657922,0.004,373.20382000000063,"[{'side': 'BUY', 'price': 92993.45, 'quantity': 0.001}, {'side': 'SELL', 'price': 93767.46, 'quantity': 0.001}]"
2026-01-06T14:00:58.513469,96,93274.005,93274.0,93274.01,0.0010721100691196126,0.004,373.09602000000086,"[{'side': 'BUY', 'price': 92966.66, 'quantity': 0.001}, {'side': 'SELL', 'price': 93740.37, 'quantity': 0.001}]"
2026-01-06T14:01:09.779818,97,93274.005,93274.0,93274.01,0.0010721100691196126,0.004,373.09602000000086,"[{'side': 'BUY', 'price': 92966.68, 'quantity': 0.001}, {'side': 'SELL', 'price': 93740.37, 'quantity': 0.001}]"
2026-01-06T14:01:21.245518,98,93258.285,93258.28,93258.29,0.001072290788401407,0.004,373.03313999999955,"[{'side': 'BUY', 'price': 92951.05, 'quantity': 0.001}, {'side': 'SELL', 'price': 93724.58, 'quantity': 0.001}]"
2026-01-06T14:01:32.817615,99,93242.685,93242.68,93242.69,0.0010724701899471499,0.004,372.97074000000066,"[{'side': 'BUY', 'price': 92935.56, 'quantity': 0.001}, {'side': 'SELL', 'price': 93708.9, 'quantity': 0.001}]"
2026-01-06T14:01:44.695885,100,93242.685,93242.68,93242.69,0.0010724701899471499,0.004,372.97074000000066,"[{'side': 'BUY', 'price': 92935.57, 'quantity': 0.001}, {'side': 'SELL', 'price': 93708.9, 'quantity': 0.001}]"
2026-01-06T14:01:56.206460,101,93239.64499999999,93239.64,93239.65,0.001072505155372622,0.004,372.95858000000044,"[{'side': 'BUY', 'price': 92932.54, 'quantity': 0.001}, {'side': 'SELL', 'price': 93705.84, 'quantity': 0.001}]"
2026-01-06T14:02:07.886153,102,93248.58499999999,93248.58,93248.59,0.0010724023313341763,0.004,372.9943399999993,"[{'side': 'BUY', 'price': 92941.41, 'quantity': 0.001}, {'side': 'SELL', 'price': 93714.83, 'quantity': 0.001}]"
2026-01-06T14:02:19.822017,103,93248.58499999999,93248.58,93248.59,0.0010724023313341763,0.004,372.9943399999993,"[{'side': 'BUY', 'price': 92941.4, 'quantity': 0.001}, {'side': 'SELL', 'price': 93714.83, 'quantity': 0.001}]"
2026-01-06T14:02:31.749937,104,93300.955,93300.95,93300.96,0.0010718003914657922,0.004,373.20382000000063,"[{'side': 'BUY', 'price': 92993.42, 'quantity': 0.001}, {'side': 'SELL', 'price': 93767.46, 'quantity': 0.001}]"
2026-01-06T14:02:42.979685,105,93308.985,93308.98,93308.99,0.0010717081542911677,0.004,373.2359400000005,"[{'side': 'BUY', 'price': 93001.34, 'quantity': 0.001}, {'side': 'SELL', 'price': 93775.53, 'quantity': 0.001}]"
2026-01-06T14:02:54.533498,106,93308.985,93308.98,93308.99,0.0010717081542911677,0.004,373.2359400000005,"[{'side': 'BUY', 'price': 93001.32, 'quantity': 0.001}, {'side': 'SELL', 'price': 93775.53, 'quantity': 0.001}]"
2026-01-06T14:03:06.104701,107,93304.32500000001,93304.32,93304.33,0.0010717616782245957,0.004,373.21730000000025,"[{'side': 'BUY', 'price': 92996.69, 'quantity': 0.001}, {'side': 'SELL', 'price': 93770.85, 'quantity': 0.001}]"
2026-01-06T14:03:18.109256,108,93294.485,93294.48,93294.49,0.001071874721138471,0.004,373.1779399999996,"[{'side': 'BUY', 'price': 92986.9, 'quantity': 0.001}, {'side': 'SELL', 'price': 93760.96, 'quantity': 0.001}]"
2026-01-06T14:03:29.964075,109,93294.485,93294.48,93294.49,0.001071874721138471,0.004,373.1779399999996,"[{'side': 'BUY', 'price': 92986.91, 'quantity': 0.001}, {'side': 'SELL', 'price': 93760.96, 'quantity': 0.001}]"
2026-01-06T14:03:41.841742,110,93294.485,93294.48,93294.49,0.001071874721138471,0.004,373.1779399999996,"[{'side': 'BUY', 'price': 92986.9, 'quantity': 0.001}, {'side': 'SELL', 'price': 93760.96, 'quantity': 0.001}]"
2026-01-06T14:03:53.228227,111,93294.485,93294.48,93294.49,0.001071874721138471,0.004,373.1779399999996,"[{'side': 'BUY', 'price': 92986.89, 'quantity': 0.001}, {'side': 'SELL', 'price': 93760.96, 'quantity': 0.001}]"
2026-01-06T14:04:05.025460,112,93294.485,93294.48,93294.49,0.001071874721138471,0.004,373.1779399999996,"[{'side': 'BUY', 'price': 92986.88, 'quantity': 0.001}, {'side': 'SELL', 'price': 93760.96, 'quantity': 0.001}]"
2026-01-06T14:04:16.454395,113,93294.485,93294.48,93294.49,0.001071874721138471,0.004,373.1779399999996,"[{'side': 'BUY', 'price': 92986.87, 'quantity': 0.001}, {'side': 'SELL', 'price': 93760.96, 'quantity': 0.001}]"
